startt-angel-id,investor-name,summary,confidence_score,data_quality_score,total_investments,location,processing_timestamp,,,,
st-ppa-965,Sachin Maheshwari,"Sachin Maheshwari, with 15 years in leadership roles at Zephyr Management L.P., EzCred, and LOHUM, offers strategic insights into Retail & Digital Commerce and EdTech. His focus on Niche E-Commerce Platforms and Vocational Training aligns with founders seeking growth capital. As Head of Corporate Development, he provides tailored development strategies for scaling businesses.

---

This summary highlights Maheshwari's professional credibility, sector expertise, and the specific value he offers to founders in relevant industries.",0.795238095,1,3,,2025-05-25T20:22:36.011638,,,,
st-ppa-561,Madhuri Dixit,"Madhuri Dixit offers strategic insights in Retail Technology, with a focused investment history in 'Retail & Digital Commerce.' Her recent activity includes backing PURPLE STYLE LABS, showcasing her commitment to innovative retail solutions. Founders can leverage her sector-specific expertise and active engagement for growth opportunities within the digital commerce landscape.",0.444444444,0.666666667,1,,2025-05-25T20:22:41.498262,,,,
st-ppa-273,Bharat Banka,"Bharat Banka specializes in Technology & Digital Innovation, with a keen focus on Cloud Computing & FashionTech sectors. With 3 strategic investments over the past decade, including AdStringO and Faaya, he offers deep industry insights and trend analysis. Although recent activity is limited, his portfolio reflects a strong understanding of digital transformation and apparel innovation, providing valuable guidance for founders in these areas.",0.466666667,0.6,3,,2025-05-25T20:22:47.563674,,,,
st-ppa-570,Maheshwer Peri,"Maheshwer Peri, with 35 years of experience as Founder & Chairman of Careers360, offers strategic insights in EdTech and AI sectors. His investment focus includes companies like Board Infinity and IndigoLearn, demonstrating a deep understanding of education technology trends. Ideal for founders seeking seasoned guidance in these industries, particularly within India's dynamic market landscape.",0.795238095,1,3,,2025-05-25T20:22:53.476874,,,,
st-ppa-788,Prashanth Ranganathan,"Prashanth Ranganathan, with 19 years in fintech leadership (PayPal, PaySense), offers strategic insights into Financial Services & FinTech. His track record includes successful exits (Truvie Security, PaySense). He invests in early-stage companies across Transportation and Healthcare sectors, focusing on APAC markets. Founders gain from his deep industry expertise and proven execution capabilities.

---

This summary highlights Prashanth's professional credibility through past roles at major fintech firms, emphasizes his sector-specific investment focus, and underscores the strategic value he provides to founders, particularly in early-stage investments within relevant geographic regions.",0.873015873,1.066666667,3,,2025-05-25T20:23:02.221040,,,,
st-ppa-1333,Yash Chouhan,"Yash Chouhan, with 23 years in EdTech, co-founded The Blunt and is an active angel investor at Supersourcing. His recent investment in YouVah underscores his commitment to education technology. Founders gain from his deep industry insights and strategic guidance, particularly in the EdTech sector, making him a valuable partner for startups seeking growth capital.

(Note: Geographic relevance not specified due to lack of data.)",0.657142857,1,1,,2025-05-25T20:23:08.790429,,,,
st-ppa-643,Mukund Jha,"Mukund Jha, with 14 years in tech entrepreneurship (dunzo.in, Emergent Labs), offers strategic insights into Enterprise Software & Web3 sectors. His investment focus includes Technology & FinTech, evidenced by recent engagements with Deciml and GoPaani. Founders gain from his operational expertise and regional relevance to India's digital innovation landscape.

---

This summary highlights Mukund Jha’s professional credibility through his extensive experience in founding successful tech companies, particularly emphasizing his sector-specific knowledge in Enterprise Software and Web3 technologies. It underscores his investment focus on Technology & FinTech, showcasing recent investments that align with these sectors. The value proposition for founders is clear: access to a seasoned entrepreneur with operational expertise and an understanding of India's digital innovation landscape, making him strategically valuable for startups seeking capital within these industries.",0.873015873,1.066666667,3,,2025-05-25T20:23:18.965511,,,,
st-ppa-948,Romil Ratra,"Romil Ratra is a strategic investor with a focused portfolio in CleanTech, Textiles, and Food & Beverage sectors, emphasizing Renewable Energy and Technical Textiles. With recent investments like FYRE ENERGY and Kaatil, he offers expertise in sustainability and innovation-driven growth, providing founders access to capital and sector-specific insights. His active investment pattern since 2017 highlights a commitment to supporting emerging businesses with potential for impact.",0.511111111,0.666666667,3,,2025-05-25T20:23:25.311039,,,,
st-ppa-606,Meghna Agarwal,"Meghna Agarwal, with 49 years of experience founding successful ventures like IndiQube and HirePro Consulting, offers strategic insights in Manufacturing & Industry 4.0 and Construction Tech sectors. Her investment focus includes Industrial Machinery & Equipment, providing targeted support for founders seeking growth capital in these industries, backed by a proven track record of nurturing startups to scale effectively.",0.79047619,1,2,,2025-05-25T20:23:31.580287,,,,
st-ppa-33,Abhishek Shah,"Abhishek Shah, with 26 years in digital commerce and venture leadership, offers strategic insights into Consumer Health & Wellness and Media Production sectors. His active investment history includes recent deals like Bold Care and Zyla Health, demonstrating a keen focus on MedTech and Biotech. Founders seeking capital in these industries will benefit from his proven track record and sector-specific expertise.

---

This summary highlights Shah's professional credibility, specific industry focus, and the value he brings to founders looking for investment in relevant sectors.",0.873015873,1.066666667,4,,2025-05-25T20:23:39.080047,,,,
st-ppa-1316,Vismay Agrawal,"Vismay Agrawal, with 31 years in leadership roles including Co-Founder at Ahmedabad-based companies, brings deep expertise in Technology & Digital Innovation, particularly AI. His investment focus on sectors like Artificial Intelligence and recent backing of PierSight Space demonstrates a strategic commitment to cutting-edge tech startups. Geographically relevant for Indian founders, Agrawal offers targeted insights and capital for growth-stage ventures.",0.806349206,1.066666667,1,,2025-05-25T20:23:45.524788,,,,
st-ppa-362,Dinesh Agrawal,"Dinesh Agrawal, with 14 years in real estate, is a strategic PropTech-focused investor. His recent investments include Settlin, showcasing expertise in Real Estate & Construction sectors. As a franchisee owner at Spacewood Modern Living, he offers practical insights and capital to founders seeking growth in these industries, particularly relevant for those targeting innovative property solutions.

(Note: Geographic relevance not specified due to lack of data.)",0.541269841,0.933333333,2,,2025-05-25T20:23:52.002588,,,,
st-ppa-1296,Viraj Savant,"Viraj Savant, with 25 years as CEO of Idealake, offers strategic insights in enterprise software & services. His recent $1M investment in Deciml underscores a focused commitment to technology innovation. Savant's leadership experience and targeted sector expertise provide founders with valuable guidance and capital for growth in the digital landscape.",0.63968254,1.066666667,1,,2025-05-25T20:23:57.717367,,,,
st-ppa-1112,Sidharth Chaudhary,"Sidharth Chaudhary, owner of KAUTILYA INDUSTRIES PVT LTD with 29 years in the food sector, offers strategic investment expertise in Food & Beverage. His portfolio includes Organic Kitchen, showcasing a focus on sustainable food products and processing. Ideal for founders seeking capital and guidance in this niche market, particularly those targeting growth within India's burgeoning organic segment.",0.541269841,0.933333333,1,,2025-05-25T20:24:03.935787,,,,
st-ppa-1322,Vivek Matthai,"Vivek Matthai, with 14 years in Mumbai's Dairy, Food, Beverages industry, offers strategic insights into operational excellence. His investment focus on Healthcare & Life Sciences, particularly MedTech & Biotech, demonstrates a keen eye for innovation-driven sectors. Founders can leverage his niche expertise and recent activity to secure informed guidance and capital in these high-growth areas.",0.607936508,0.933333333,1,,2025-05-25T20:24:10.085629,,,,
